date,adjclose,open,high,low,close,volume,symbol
1612137600,0.0,0.0,0.0,0.0,0.0,0,6
1612224000,0.0,0.0,0.0,0.0,0.0,0,6
1612310400,0.0,0.0,0.0,0.0,0.0,0,6
1612396800,0.0,0.0,0.0,0.0,0.0,0,6
1612483200,0.0,0.0,0.0,0.0,0.0,0,6
1612569600,0.0,0.0,0.0,0.0,0.0,0,6
1612656000,0.0,0.0,0.0,0.0,0.0,0,6
1612742400,0.0,0.0,0.0,0.0,0.0,0,6
1612828800,0.0,0.0,0.0,0.0,0.0,0,6
1612915200,0.0,0.0,0.0,0.0,0.0,0,6
1613001600,0.0,0.0,0.0,0.0,0.0,0,6
1613088000,0.0,0.0,0.0,0.0,0.0,0,6
1613174400,0.0,0.0,0.0,0.0,0.0,0,6
1613260800,0.0,0.0,0.0,0.0,0.0,0,6
1613347200,0.0,0.0,0.0,0.0,0.0,0,6
1613433600,0.0,0.0,0.0,0.0,0.0,0,6
1613520000,0.0,0.0,0.0,0.0,0.0,0,6
1613606400,0.0,0.0,0.0,0.0,0.0,0,6
1613692800,0.0,0.0,0.0,0.0,0.0,0,6
1613779200,0.0,0.0,0.0,0.0,0.0,0,6
1613865600,0.0,0.0,0.0,0.0,0.0,0,6
1613952000,0.0,0.0,0.0,0.0,0.0,0,6
1614038400,0.0,0.0,0.0,0.0,0.0,0,6
1614124800,0.0,0.0,0.0,0.0,0.0,0,6
1614211200,0.0,0.0,0.0,0.0,0.0,0,6
1614297600,0.0,0.0,0.0,0.0,0.0,0,6
1614384000,0.0,0.0,0.0,0.0,0.0,0,6
1614470400,0.0,0.0,0.0,0.0,0.0,0,6
